datetime,funding_rate
2023-04-28 00:00:00.011,8.159e-05
2023-04-28 08:00:00.007,9.782e-05
2023-04-28 16:00:00.006,9.448e-05
2023-04-29 00:00:00.004,8.153e-05
2023-04-29 08:00:00.016,0.0001
2023-04-29 16:00:00.001,5.71e-05
2023-04-30 00:00:00.008,7.047e-05
2023-04-30 08:00:00.000,7.254e-05
2023-04-30 16:00:00.010,7.774e-05
2023-05-01 00:00:00.004,-1.613e-05
2023-05-01 08:00:00.008,8.01e-06
2023-05-01 16:00:00.014,-1.113e-05
2023-05-02 00:00:00.015,6.617e-05
2023-05-02 08:00:00.018,3.287e-05
2023-05-02 16:00:00.000,6.158e-05
2023-05-03 00:00:00.009,0.0001
2023-05-03 08:00:00.003,1.684e-05
2023-05-03 16:00:00.011,-7.323e-05
2023-05-04 00:00:00.000,0.0001
2023-05-04 08:00:00.000,0.0001
2023-05-04 16:00:00.011,0.0001
2023-05-05 00:00:00.002,0.0001
2023-05-05 08:00:00.000,0.0001
2023-05-05 16:00:00.000,0.0001
2023-05-06 00:00:00.009,0.0001
2023-05-06 08:00:00.000,0.0001
2023-05-06 16:00:00.000,-7.688e-05
2023-05-07 00:00:00.000,1.449e-05
2023-05-07 08:00:00.000,9.678e-05
2023-05-07 16:00:00.006,0.0001
2023-05-08 00:00:00.000,6.68e-05
2023-05-08 08:00:00.007,8.411e-05
2023-05-08 16:00:00.015,9.976e-05
2023-05-09 00:00:00.015,7.69e-06
2023-05-09 08:00:00.000,5.24e-05
2023-05-09 16:00:00.000,1.019e-05
2023-05-10 00:00:00.007,-1.549e-05
2023-05-10 08:00:00.003,0.0001
2023-05-10 16:00:00.000,-8.458e-05
2023-05-11 00:00:00.011,9.805e-05
2023-05-11 08:00:00.000,0.0001
2023-05-11 16:00:00.005,-3.754e-05
2023-05-12 00:00:00.020,6.118e-05
2023-05-12 08:00:00.001,0.0001
2023-05-12 16:00:00.010,0.0001
2023-05-13 00:00:00.000,0.0001
2023-05-13 08:00:00.000,0.0001
2023-05-13 16:00:00.026,0.0001
2023-05-14 00:00:00.029,0.0001
2023-05-14 08:00:00.010,0.0001
2023-05-14 16:00:00.008,0.0001
2023-05-15 00:00:00.006,0.0001
2023-05-15 08:00:00.005,0.0001
2023-05-15 16:00:00.008,5.817e-05
2023-05-16 00:00:00.021,5.619e-05
2023-05-16 08:00:00.000,0.0001
2023-05-16 16:00:00.000,8.386e-05
2023-05-17 00:00:00.010,0.0001
2023-05-17 08:00:00.000,0.0001
2023-05-17 16:00:00.001,9.385e-05
2023-05-18 00:00:00.000,0.0001
2023-05-18 08:00:00.026,0.0001
2023-05-18 16:00:00.019,3.981e-05
2023-05-19 00:00:00.000,0.0001
2023-05-19 08:00:00.002,2.213e-05
2023-05-19 16:00:00.000,0.0001
2023-05-20 00:00:00.005,-3.146e-05
2023-05-20 08:00:00.014,-9.458e-05
2023-05-20 16:00:00.020,-4.573e-05
2023-05-21 00:00:00.014,-2.31e-06
2023-05-21 08:00:00.001,-2.054e-05
2023-05-21 16:00:00.015,-5.934e-05
2023-05-22 00:00:00.028,-4.44e-06
2023-05-22 08:00:00.000,0.0001
2023-05-22 16:00:00.012,0.0001
2023-05-23 00:00:00.006,0.0001
2023-05-23 08:00:00.014,0.0001
2023-05-23 16:00:00.008,0.0001
2023-05-24 00:00:00.000,0.0001
2023-05-24 08:00:00.025,0.0001
2023-05-24 16:00:00.008,0.0001
2023-05-25 00:00:00.000,0.0001
2023-05-25 08:00:00.025,1.353e-05
2023-05-25 16:00:00.016,-2.526e-05
2023-05-26 00:00:00.000,9.451e-05
